Date,Open,High,Low,Close,Adj Close,Volume
2020-07-09,10.620300,10.688460,10.605120,10.619300,10.619300,0
2020-07-10,10.679900,10.741460,10.653960,10.684940,10.684940,0
2020-07-13,10.666940,10.694370,10.632200,10.667930,10.667930,0
2020-07-14,10.714120,10.746350,10.689930,10.713340,10.713340,0
2020-07-15,10.682320,10.694900,10.607640,10.682660,10.682660,0
2020-07-16,10.596240,10.647540,10.573370,10.589300,10.589300,0
2020-07-17,10.584420,10.623370,10.574730,10.555060,10.555060,0
2020-07-20,10.620340,10.635500,10.570700,10.611330,10.611330,0
2020-07-21,10.547060,10.557310,10.464520,10.561720,10.561720,0
2020-07-22,10.471680,10.587630,10.457400,10.495010,10.495010,0
2020-07-23,10.586330,10.642190,10.538660,10.595100,10.595100,0
2020-07-24,10.679410,10.744770,10.656120,10.674710,10.674710,0
2020-07-27,10.667500,10.715500,10.620880,10.669200,10.669200,0
2020-07-28,10.675100,10.712600,10.648020,10.677100,10.677100,0
2020-07-29,10.683490,10.696000,10.644380,10.685400,10.685400,0
2020-07-30,10.652500,10.796070,10.626610,10.631350,10.631350,0
2020-07-31,10.750410,10.775940,10.700900,10.744900,10.744900,0
2020-08-03,10.721730,10.781240,10.681060,10.722800,10.722800,0
2020-08-04,10.724210,10.767600,10.711290,10.736100,10.736100,0
2020-08-05,10.738090,10.740940,10.615700,10.732140,10.732140,0
2020-08-06,10.612410,10.668340,10.586000,10.614810,10.614810,0
2020-08-07,10.656770,10.686550,10.609940,10.655790,10.655790,0
2020-08-10,10.669000,10.669000,10.601920,10.664700,10.664700,0
2020-08-11,10.607070,10.614750,10.539700,10.606700,10.606700,0
2020-08-12,10.585800,10.598890,10.519830,10.573570,10.573570,0
2020-08-13,10.529450,10.545020,10.491540,10.540000,10.540000,0
2020-08-14,10.486170,10.547290,10.479340,10.485970,10.485970,0
2020-08-17,10.520470,10.528930,10.495500,10.521300,10.521300,0
2020-08-18,10.493400,10.563240,10.486550,10.499000,10.499000,0
2020-08-19,10.531410,10.565000,10.522570,10.541000,10.541000,0
2020-08-20,10.553200,10.640170,10.531840,10.530050,10.530050,0
2020-08-21,10.569830,10.657230,10.544380,10.565960,10.565960,0
2020-08-24,10.638560,10.650010,10.593520,10.644330,10.644330,0
2020-08-25,10.606890,10.623660,10.557840,10.605650,10.605650,0
2020-08-26,10.589530,10.609800,10.530550,10.599500,10.599500,0
2020-08-27,10.467040,10.553930,10.467040,10.466840,10.466840,0
2020-08-28,10.527950,10.543930,10.451240,10.529800,10.529800,0
2020-08-31,10.455290,10.479240,10.373700,10.457140,10.457140,0
2020-09-01,10.422000,10.458340,10.370780,10.415900,10.415900,0
2020-09-02,10.434140,10.488810,10.394370,10.431900,10.431900,0
2020-09-03,10.482650,10.593010,10.468790,10.481790,10.481790,0
2020-09-04,10.549200,10.615370,10.527990,10.586660,10.586660,0
2020-09-07,10.564360,10.586000,10.523920,10.562570,10.562570,0
2020-09-08,10.561440,10.721400,10.540600,10.570000,10.570000,0
2020-09-09,10.765890,10.795650,10.649720,10.763490,10.763490,0
2020-09-10,10.633760,10.705320,10.616070,10.628360,10.628360,0
2020-09-11,10.718210,10.723590,10.665420,10.717100,10.717100,0
2020-09-14,10.696390,10.710170,10.664200,10.696300,10.696300,0
